,title,ad_url,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
8,"
                            Studio/ bachelor Apartment Cable+Internet+Utility Incl. Downtown
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-bachelor-apartment-cable-internet-utility-incl-downtown/1513275564?null&siteLocale=en_CA,", Toronto M6K1C1 ON, Canada",Apartment,1690.0,1,1,43.635392,-79.43645649999999,1.0,1.0,1.0,1.0,0.0,0,0.0,550,0.0,1.0,74,80,88,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/0vgAAOSw~JBfFcoy/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/m4oAAOSwGcpfFcm2/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/pskAAOSwR7JfFcnp/$_2.JPG
9,"
                            2 Bed/1 Bath Leaside Triplex with parking and free laundry
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-leaside-triplex-with-parking-and-free-laundry/1513275330?null&siteLocale=en_CA,"M4G1X9, Canada",Apartment,1950.0,2,1,43.704567,-79.3621318,0.0,1.0,1.0,1.0,1.0,1,0.0,650,0.0,0.0,78,71,74,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gcIAAOSwSGtfFcoP/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/WK4AAOSwF~xfFcoR/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/a-8AAOSw5AZfFcoS/$_2.JPG
10,"
                            Renovated bachelors in trendy Queen West neighbourhood
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelors-in-trendy-queen-west-neighbourhood/1513275243?null&siteLocale=en_CA,"798 Richmond St W, Toronto, ON M6J 3N7, Canada",Apartment,1250.0,1,1,43.64495,-79.4100191,0.0,1.0,1.0,1.0,1.0,0,1.0,240,0.0,1.0,93,92,91,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/jFEAAOSwISFfFcmu/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/dsQAAOSwNlpfFcmr/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/cNgAAOSwh4BfFcmw/$_2.JPG
11,"
                            1 bedroom fully furnished basement apartment in Cabbagetown
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-fully-furnished-basement-apartment-in-cabbagetown/1513275186?null&siteLocale=en_CA,"357 Berkeley St, Toronto, ON M5A 2X6, Canada",Apartment,1390.0,1,1,43.6616824,-79.36824539999999,1.0,1.0,1.0,1.0,1.0,0,0.0,580,1.0,1.0,92,88,10,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/8skAAOSw8aJfFck5/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/f~IAAOSwSUxfFclG/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/7JYAAOSwFKtfFclX/$_2.JPG
12,"
                            Upscale 1 Bedroom at Leith Hill
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upscale-1-bedroom-at-leith-hill/1501075605?null&siteLocale=en_CA,"25 Leith Hill Rd, North York, ON M2J 5C5, Canada",Apartment,1699.0,1,1,43.7767335,-79.3498487,0.0,1.0,1.0,1.0,1.0,0,0.0,700,0.0,1.0,60,80,49,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/FSEAAOSwvKBevsgK/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/QOgAAOSwOyNevsfv/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/PAgAAOSwuVdevsf7/$_2.JPG
13,"
                            High Park 2 bdrm. apt. renovated and all inclusive
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-park-2-bdrm-apt-renovated-and-all-inclusive/1511612218?null&siteLocale=en_CA,"74 Constance St, Toronto, ON M6R 1S6, Canada",Apartment,2095.0,2,15,43.6493691,-79.4534462,1.0,1.0,1.0,1.0,0.0,0,0.0,900,0.0,1.0,82,96,85,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/8oUAAOSwL8RfCiqC/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/BzEAAOSwxL1fCiqP/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/-rAAAOSwD0dfCiro/$_2.JPG
14,"
                            Luxury Jr. 1 Bedroom King St W & Dufferin
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-jr-1-bedroom-king-st-w-dufferin/1501099499?null&siteLocale=en_CA,"1251 King St W, Toronto, ON M6K 1G7, Canada",Apartment,1639.0,1,1,43.6382063,-79.4296423,0.0,1.0,1.0,1.0,1.0,1,0.0,549,0.0,1.0,80,89,53,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/kJgAAOSwua1evuUR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/1JUAAOSwx0levuYC/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/vWQAAOSwuQdevuVQ/$_2.JPG
15,"
                            1 BR Apartment Furnished+Cable+Net+All Utilities Inc. Downtown
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-apartment-furnished-cable-net-all-utilities-inc-downtown/1513271158?null&siteLocale=en_CA,", Toronto M6K1C1 ON, Canada",Apartment,2150.0,1,1,43.635392,-79.43645649999999,1.0,1.0,1.0,1.0,0.0,0,0.0,550,1.0,1.0,74,80,88,https://i.ebayimg.com/00/s/NTE5WDgwMA==/z/vEkAAOSwTJ1fFcUx/$_27.JPG,https://i.ebayimg.com/00/s/NTMyWDgwMA==/z/rFQAAOSwZtdfFcVx/$_2.JPG,https://i.ebayimg.com/00/s/NTM4WDgwMA==/z/dyYAAOSw0jJfFcU-/$_2.JPG
16,"
                            Spacious 1br Basement Apt., Eg W. Subway. Utils Incl.
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1br-basement-apt-eg-w-subway-utils-incl/1513270399?null&siteLocale=en_CA,"104 Livingstone Ave, Toronto, ON M6E 2L8, Canada",Apartment,1400.0,1,1,43.6981328,-79.4436879,1.0,1.0,1.0,1.0,0.0,0,0.0,600,1.0,1.0,76,83,82,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NV0AAOSwMoRfFcSl/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/0~4AAOSwEtlfFcSY/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/e0sAAOSwy-FfFcSi/$_2.JPG
17,"
                            3 Bedroom Apartment for Rent in TORONTO!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent-in-toronto/1513269024?null&siteLocale=en_CA,"Annette St, Toronto, ON M6P 1N2, Canada",Apartment,2500.0,3,1,43.6641307,-79.4595034,1.0,1.0,1.0,0.0,0.0,1,0.0,1300,0.0,1.0,82,90,99,,,
18,"
                            Renovated Walkout Basement in Willowdale West / North York
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-walkout-basement-in-willowdale-west-north-york/1513267961?null&siteLocale=en_CA,"Parravano Ct, North York, ON M2R 3S8, Canada",Apartment,1750.0,2.5,1,43.768469,-79.4330942,0.0,0.0,0.0,1.0,1.0,1,0.0,1000,0.0,1.0,29,63,48,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/nLMAAOSwaEVfFcHO/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/K9oAAOSwMCxfFcH-/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CNAAAOSwxyBfFcIE/$_2.JPG
19,"
                            2 bedroom Junction appartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-junction-appartment/1513267596?null&siteLocale=en_CA,"Toronto, ON M6P 2M2, Canada",Apartment,2000.0,2,1,43.664604,-79.465904,1.0,1.0,1.0,0.0,0.0,0,0.0,550,1.0,1.0,92,78,65,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VswAAOSwEndfFcHm/$_27.PNG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/TpAAAOSw2MxfFcHn/$_2.PNG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/mcoAAOSwo-VfFcHn/$_2.PNG
20,"
                            MOVE IN BONUS renovated 1BD apartment in yonge and eglinton
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/move-in-bonus-renovated-1bd-apartment-in-yonge-and-eglinton/1513267434?null&siteLocale=en_CA,"110 Erskine Ave, Toronto, ON M4P 1Y3, Canada",Apartment,1895.0,1,1,43.712223,-79.395256,0.0,1.0,1.0,1.0,1.0,0,1.0,600,0.0,0.0,88,86,57,https://i.ebayimg.com/00/s/NzE3WDgwMA==/z/ZGEAAOSwylVfFcGf/$_27.PNG,https://i.ebayimg.com/00/s/NTgyWDgwMA==/z/FDIAAOSwMDRfFcGi/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDQ0OQ==/z/2ysAAOSwvedfFcGl/$_2.PNG
0,"
                            3 Bedroom Apartment for Rent Immediately
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent-immediately/1513265674?null&siteLocale=en_CA,"456 Queen St W, Toronto, ON M5V 2A8, Canada",Apartment,3750.0,3,1,43.6482265,-79.399447,0.0,1.0,1.0,0.0,1.0,1,0.0,1400,0.0,0.0,98,10,10,,,
1,"
                            Eglitnon /Allen Road-  one bedroom at subway
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/eglitnon-allen-road-one-bedroom-at-subway/1454755748?null&siteLocale=en_CA,"1071 Eglinton Ave W, York, ON M6C 2E1, Canada",Apartment,1450.0,1,1,43.6987672,-79.43439029999999,0.0,0.0,0.0,1.0,0.0,0,0.0,600,0.0,0.0,82,83,88,,,
2,"
                            Condo In KING WEST- Front and Bathurst
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-in-king-west-front-and-bathurst/1508869206?null&siteLocale=en_CA,"576 front street, Toronto, ON, M5J 2Z2",Apartment,2300.0,2,2,43.6410714,-79.400252,0.0,0.0,0.0,1.0,1.0,0,1.0,632,0.0,1.0,91,96,95,https://i.ebayimg.com/00/s/MTY2WDI1MA==/z/I1QAAOSwUspe91KF/$_27.JPG,https://i.ebayimg.com/00/s/MTAwOFg3NTY=/z/Gi8AAOSwVVBe91KJ/$_2.JPG,https://i.ebayimg.com/00/s/MTY2WDI1MA==/z/w8YAAOSw~mRe91KF/$_2.JPG
3,"
                            Nice Second Floor One Bedroom Apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/nice-second-floor-one-bedroom-apartment/1513264614?null&siteLocale=en_CA,"385 Albion Rd, Etobicoke, ON M9W 3P4, Canada",Apartment,1380.0,1,1,43.7256315,-79.5515348,0.0,1.0,1.0,0.0,0.0,1,0.0,600,0.0,1.0,35,64,58,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/XMQAAOSwOFNfFb3a/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/e80AAOSwj61fFb3k/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/l4kAAOSwR7JfFb4A/$_2.JPG
4,"
                            3 Bedroom Apartment Available Immediately
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-available-immediately/1513264031?null&siteLocale=en_CA,"497 Bloor St W, Toronto, ON M5S 1Y2, Canada",Apartment,3500.0,3,1,43.6656752,-79.4080046,0.0,1.0,1.0,1.0,1.0,0,0.0,1150,0.0,0.0,97,99,75,,,
5,"
                            1 Bedroom Apartment - South Etobicoke (Mimico)
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-south-etobicoke-mimico/1513263042?null&siteLocale=en_CA,"Toronto, ON M8V, Canada",Apartment,1400.0,1,1,43.6056466,-79.5013207,0.0,1.0,1.0,1.0,0.0,1,0.0,600,0.0,0.0,68,65,86,https://i.ebayimg.com/00/s/NzE0WDgwMA==/z/dQwAAOSwuNRfFbvd/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/4i8AAOSwzqVfFbvt/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8psAAOSw1LpfFbwD/$_2.JPG
